# Header: Npoints zmin zmax IMF Hubble Comment
# 39 0.0 0.2 0.0 1.0 Li & White 2009
10.560 -2.512 -2.502 -2.522 1
10.780 -2.575 -2.564 -2.586 1
11.000 -2.804 -2.790 -2.818 1
11.220 -3.116 -3.096 -3.136 1
11.440 -3.680 -3.642 -3.720 1
11.660 -4.476 -4.388 -4.586 1
# 10 1.0 1.2 0.0 0.7 Ilbert 2010
9.890 -2.554 -2.544 -2.565 1
10.070 -2.599 -2.587 -2.610 1
10.250 -2.644 -2.633 -2.657 1
10.430 -2.642 -2.630 -2.654 1
10.610 -2.714 -2.701 -2.727 1
10.790 -2.820 -2.806 -2.835 1
10.970 -3.000 -2.983 -3.019 1
11.150 -3.297 -3.273 -3.323 1
11.330 -3.789 -3.747 -3.835 1
11.510 -4.329 -4.253 -4.420 1
# 8 1.2 1.5 0.0 0.7 Ilbert 2010
10.570 -2.885 -2.872 -2.898 1
10.720 -2.930 -2.917 -2.944 1
10.870 -3.083 -3.067 -3.100 1
11.020 -3.271 -3.252 -3.292 1
11.170 -3.611 -3.582 -3.642 1
11.320 -3.964 -3.922 -4.011 1
11.470 -4.742 -4.645 -4.867 1
11.620 -5.645 -5.413 -6.179 1
# 10 1.5 2.0 0.0 0.7 Ilbert 2010
11.210 -3.984 -3.934 -4.041 1
11.270 -3.891 -3.845 -3.942 1
11.330 -4.039 -3.985 -4.100 1
11.390 -4.249 -4.182 -4.328 1
11.450 -4.691 -4.585 -4.832 1
11.510 -5.027 -4.878 -5.255 1
11.570 -4.851 -4.726 -5.027 1
11.630 -5.504 -5.272 -6.038 1
11.690 -5.328 -5.130 -5.702 1
11.750 -5.805 -5.504 -6.805 1
# 26 0.2 0.3 0.0 0.7 Moustakas 2013
8.800 -2.009 -1.955 -2.057 1
8.900 -2.039 -1.983 -2.089 1
9.000 -2.160 -2.115 -2.201 1
9.100 -2.185 -2.135 -2.230 1
9.200 -2.078 -2.012 -2.135 1
9.300 -2.085 -2.024 -2.139 1
9.400 -2.142 -2.104 -2.177 1
9.500 -2.155 -2.119 -2.188 1
9.600 -2.124 -2.088 -2.157 1
9.700 -2.200 -2.163 -2.234 1
9.800 -2.212 -2.178 -2.243 1
9.900 -2.242 -2.208 -2.274 1
10.000 -2.215 -2.177 -2.250 1
10.100 -2.320 -2.283 -2.354 1
10.200 -2.285 -2.250 -2.318 1
10.300 -2.330 -2.292 -2.365 1
10.400 -2.350 -2.312 -2.385 1
10.500 -2.380 -2.341 -2.416 1
10.600 -2.396 -2.355 -2.433 1
10.700 -2.422 -2.379 -2.461 1
10.800 -2.542 -2.490 -2.589 1
10.900 -2.642 -2.579 -2.697 1
11.000 -2.784 -2.695 -2.859 1
11.100 -2.830 -2.730 -2.914 1
11.200 -3.170 -2.770 -3.370 1
11.300 -3.540 -3.240 -3.740 1
# 24 0.3 0.4 0.0 0.7 Moustakas 2013
9.200 -2.132 -2.089 -2.172 1
9.300 -2.210 -2.168 -2.248 1
9.400 -2.190 -2.111 -2.258 1
9.500 -2.183 -2.128 -2.232 1
9.600 -2.282 -2.250 -2.312 1
9.700 -2.258 -2.228 -2.286 1
9.800 -2.235 -2.197 -2.270 1
9.900 -2.241 -2.212 -2.268 1
10.000 -2.208 -2.177 -2.237 1
10.100 -2.288 -2.255 -2.318 1
10.200 -2.241 -2.215 -2.265 1
10.300 -2.233 -2.206 -2.258 1
10.400 -2.290 -2.263 -2.315 1
10.500 -2.283 -2.256 -2.308 1
10.600 -2.332 -2.304 -2.359 1
10.700 -2.407 -2.376 -2.436 1
10.800 -2.472 -2.438 -2.504 1
10.900 -2.579 -2.537 -2.618 1
11.000 -2.709 -2.663 -2.751 1
11.100 -2.819 -2.767 -2.866 1
11.200 -3.109 -3.033 -3.174 1
11.300 -3.340 -3.240 -3.426 1
11.400 -3.580 -3.380 -3.680 1
11.500 -4.340 -3.940 -4.540 1
# 23 0.4 0.5 0.0 0.7 Moustakas 2013
9.600 -2.292 -2.220 -2.355 1
9.700 -2.347 -2.316 -2.376 1
9.800 -2.289 -2.259 -2.317 1
9.900 -2.308 -2.268 -2.344 1
10.000 -2.325 -2.297 -2.352 1
10.100 -2.253 -2.166 -2.326 1
10.200 -2.342 -2.312 -2.370 1
10.300 -2.372 -2.345 -2.397 1
10.400 -2.327 -2.291 -2.360 1
10.500 -2.332 -2.302 -2.360 1
10.600 -2.384 -2.356 -2.410 1
10.700 -2.360 -2.327 -2.391 1
10.800 -2.493 -2.464 -2.521 1
10.900 -2.644 -2.605 -2.680 1
11.000 -2.734 -2.695 -2.770 1
11.100 -2.978 -2.926 -3.025 1
11.200 -3.114 -3.048 -3.171 1
11.300 -3.460 -3.360 -3.543 1
11.400 -3.670 -3.570 -3.770 1
11.500 -4.120 -3.820 -4.320 1
11.600 -4.350 -3.950 -4.550 1
11.700 -5.090 -4.090 -5.490 1
11.800 -5.050 -4.050 -5.450 1
# 18 0.5 0.65 0.0 0.7 Moustakas 2013
10.000 -2.419 -2.383 -2.452 1
10.100 -2.394 -2.367 -2.420 1
10.200 -2.371 -2.349 -2.392 1
10.300 -2.388 -2.361 -2.413 1
10.400 -2.382 -2.361 -2.402 1
10.500 -2.346 -2.326 -2.365 1
10.600 -2.408 -2.388 -2.427 1
10.700 -2.431 -2.411 -2.450 1
10.800 -2.502 -2.481 -2.522 1
10.900 -2.602 -2.577 -2.625 1
11.000 -2.729 -2.702 -2.754 1
11.100 -2.921 -2.888 -2.952 1
11.200 -3.118 -3.076 -3.157 1
11.300 -3.311 -3.252 -3.363 1
11.400 -3.649 -3.566 -3.720 1
11.500 -3.800 -3.700 -3.900 1
11.600 -4.520 -4.320 -4.720 1
11.700 -4.210 -4.010 -4.410 1
# 17 0.65 0.8 0.0 0.7 Moustakas 2013
10.400 -2.387 -2.365 -2.408 1
10.500 -2.320 -2.293 -2.345 1
10.600 -2.353 -2.320 -2.384 1
10.700 -2.387 -2.358 -2.414 1
10.800 -2.443 -2.423 -2.462 1
10.900 -2.487 -2.464 -2.509 1
11.000 -2.599 -2.566 -2.630 1
11.100 -2.772 -2.744 -2.798 1
11.200 -2.919 -2.877 -2.958 1
11.300 -3.233 -3.188 -3.274 1
11.400 -3.470 -3.414 -3.520 1
11.500 -3.930 -3.830 -4.027 1
11.600 -4.220 -4.020 -4.320 1
11.700 -4.600 -4.300 -4.800 1
